Num,Verb,Class,first_jamo
925,간뇌도지하,3,ㄱ
926,간능스럽,35,ㄱ
927,간닥간닥하,3,ㄱ
928,간닥거리,28,ㄱ
929,간닥대,28,ㄱ
930,간단간단하,9,ㄱ
931,간단명료하,9,ㄱ
932,간단명쾌하,9,ㄱ
933,간단스럽,35,ㄱ
934,간단없,7,ㄱ
935,간단하,3,ㄱ
936,간단하,9,ㄱ
937,간단화되,28,ㄱ
938,간단화하,3,ㄱ
939,간달간달하,3,ㄱ
940,간담상조하,3,ㄱ
941,간담하,3,ㄱ
942,간당간당하,3,ㄱ
943,간당거리,28,ㄱ
944,간당대,28,ㄱ
945,간당하,3,ㄱ
946,간대,28,ㄱ
947,간대하,3,ㄱ
948,간댕간댕하,3,ㄱ
949,간댕거리,28,ㄱ
950,간댕대,28,ㄱ
951,간데없,7,ㄱ
952,간데온데없,7,ㄱ
953,간도하,3,ㄱ
954,간독하,3,ㄱ
955,간독하,9,ㄱ
956,간동간동하,3,ㄱ
957,간동간동하,9,ㄱ
958,간동거리,28,ㄱ
959,간동그리,28,ㄱ
960,간동대,28,ㄱ
961,간동하,9,ㄱ
962,간두,28,ㄱ
963,간드락간드락하,3,ㄱ
964,간드락거리,28,ㄱ
965,간드락대,28,ㄱ
966,간드랑간드랑하,3,ㄱ
967,간드랑거리,28,ㄱ
968,간드랑대,28,ㄱ
969,간드러지,43,ㄱ
970,간드작간드작하,3,ㄱ
971,간드작거리,28,ㄱ
972,간드작대,28,ㄱ
973,간득간득하,3,ㄱ
974,간득거리,28,ㄱ
975,간득대,28,ㄱ
976,간들간들하,3,ㄱ
977,간들거리,28,ㄱ
978,간들대,28,ㄱ
979,간들막간들막하,3,ㄱ
980,간들막거리,28,ㄱ
981,간들막대,28,ㄱ
982,간람하,3,ㄱ
983,간략하,3,ㄱ
984,간략하,9,ㄱ
985,간략화되,28,ㄱ
986,간략화하,3,ㄱ
987,간련되,28,ㄱ
988,간련하,3,ㄱ
989,간록하,3,ㄱ
990,간룡하,3,ㄱ
991,간리되,28,ㄱ
992,간리하,3,ㄱ
993,간린스럽,35,ㄱ
994,간막이하,3,ㄱ
995,간만하,9,ㄱ
996,간말리,28,ㄱ
997,간망하,3,ㄱ
998,간명직절하,9,ㄱ
999,간명하,3,ㄱ
1000,간명하,9,ㄱ
1001,간목하,3,ㄱ
1002,간묘하,3,ㄱ
1003,간묵하,9,ㄱ
1004,간미하,9,ㄱ
1005,간박하,3,ㄱ
1006,간박하,9,ㄱ
1007,간발되,28,ㄱ
1008,간발하,3,ㄱ
1009,간벌하,3,ㄱ
1010,간범되,28,ㄱ
1011,간범하,3,ㄱ
1012,간별하,3,ㄱ
1013,간병하,3,ㄱ
1014,간비하,9,ㄱ
1015,간사스럽,35,ㄱ
1016,간사질하,3,ㄱ
1017,간사하,3,ㄱ
1018,간사하,9,ㄱ
1019,간삭하,3,ㄱ
1020,간산하,3,ㄱ
1021,간살맞,32,ㄱ
1022,간살부리,28,ㄱ
1023,간살스럽,35,ㄱ
1024,간살질하,3,ㄱ
1025,간삽하,9,ㄱ
1026,간색하,3,ㄱ
1027,간서하,3,ㄱ
1028,간선하,3,ㄱ
1029,간섭하,3,ㄱ
1030,간성하,3,ㄱ
1031,간성하,9,ㄱ
1032,간세하,3,ㄱ
1033,간세하,9,ㄱ
1034,간소롬하,9,ㄱ
1035,간소롱하,9,ㄱ
1036,간소하,3,ㄱ
1037,간소하,9,ㄱ
1038,간소화되,28,ㄱ
1039,간소화하,3,ㄱ
1040,간솔하,9,ㄱ
1041,간수되,28,ㄱ
1042,간수하,3,ㄱ
1043,간스런하,9,ㄱ
1044,간스럼하,9,ㄱ
1045,간스롬하,9,ㄱ
1046,간스름하,9,ㄱ
1047,간시럼하,9,ㄱ
1048,간시롬하,9,ㄱ
1049,간시름하,9,ㄱ
1050,간식하,3,ㄱ
1051,간신간신하,9,ㄱ
1052,간신질하,3,ㄱ
1053,간신하,9,ㄱ
1054,간실간실하,3,ㄱ
1055,간실질하,3,ㄱ
1056,간심하,3,ㄱ
1057,간심하,9,ㄱ
1058,간아하,3,ㄱ
1059,간악무도하,9,ㄱ
1060,간악무쌍하,9,ㄱ
1061,간악스럽,35,ㄱ
1062,간악하,3,ㄱ
1063,간악하,9,ㄱ
1064,간알하,3,ㄱ
1065,간약하,9,ㄱ
1066,간언하,3,ㄱ
1067,간여하,3,ㄱ
1068,간역하,3,ㄱ
1069,간연하,3,ㄱ
1070,간열하,3,ㄱ
1071,간예하,3,ㄱ
1072,간오하,3,ㄱ
1073,간오하,9,ㄱ
1074,간요하,9,ㄱ
1075,간운보월하,3,ㄱ
1076,간원하,3,ㄱ
1077,간월하,3,ㄱ
1078,간위하,9,ㄱ
1079,간은하,3,ㄱ
1080,간음하,3,ㄱ
1081,간음화되,28,ㄱ
1082,간음화하,3,ㄱ
1083,간의하,3,ㄱ
1084,간이화되,28,ㄱ
1085,간이화하,3,ㄱ
1086,간인되,28,ㄱ
1087,간인하,3,ㄱ
1088,간일하,3,ㄱ
1089,간자름하,9,ㄱ
1090,간자주럼하,9,ㄱ
1091,간작하,3,ㄱ
1092,간잔주롬하,9,ㄱ
1093,간잔주름하,9,ㄱ
1094,간잔지런하,9,ㄱ
1095,간잔지럼하,9,ㄱ
1096,간잔지롬하,9,ㄱ
1097,간잔지름하,9,ㄱ
1098,간쟁하,3,ㄱ
1099,간저름하,9,ㄱ
1100,간전하,3,ㄱ
1101,간절하,9,ㄱ
1102,간점하,3,ㄱ
1103,간접화되,28,ㄱ
1104,간접화하,3,ㄱ
1105,간정되,28,ㄱ
1106,간정하,3,ㄱ
1107,간정하,9,ㄱ
1108,간제하,3,ㄱ
1109,간조럼하,9,ㄱ
1110,간조론하,9,ㄱ
1111,간조롬하,9,ㄱ
1112,간조름하,9,ㄱ
1113,간조하,9,ㄱ
1114,간종간종하,3,ㄱ
1115,간종그리,28,ㄱ
1116,간종이,28,ㄱ
1117,간주되,28,ㄱ
1118,간주럼하,9,ㄱ
1119,간주렘하,9,ㄱ
1120,간주롬하,9,ㄱ
1121,간주룸하,9,ㄱ
1122,간주름하,9,ㄱ
1123,간주하,3,ㄱ
1124,간즈런하,9,ㄱ
1125,간증되,28,ㄱ
1126,간증하,3,ㄱ
1127,간지,43,ㄱ
1128,간지란하,9,ㄱ
1129,간지런하,9,ㄱ
1130,간지럼하,9,ㄱ
1131,간지럽,35,ㄱ
1132,간지롬하,9,ㄱ
1133,간지피,28,ㄱ
1134,간지하,3,ㄱ
1135,간지하,9,ㄱ
1136,간직되,28,ㄱ
1137,간직하,3,ㄱ
1138,간질간질하,3,ㄱ
1139,간질간질하,9,ㄱ
1140,간질거리,28,ㄱ
1141,간질대,28,ㄱ
1142,간쭈레이하,9,ㄱ
1143,간착하,3,ㄱ
1144,간참하,3,ㄱ
1145,간척하,3,ㄱ
1146,간첩하,9,ㄱ
1147,간청하,3,ㄱ
1148,간초롬하,9,ㄱ
1149,간초하,9,ㄱ
1150,간촉하,3,ㄱ
1151,간촐하,9,ㄱ
1152,간추란하,9,ㄱ
1153,간추레이하,9,ㄱ
1154,간추리,28,ㄱ
1155,간추하,3,ㄱ
1156,간출되,28,ㄱ
1157,간출하,3,ㄱ
1158,간취되,28,ㄱ
1159,간취하,3,ㄱ
1160,간측하,9,ㄱ
1161,간친스럽,35,ㄱ
1162,간친하,3,ㄱ
1163,간탁되,28,ㄱ
1164,간탁하,3,ㄱ
1165,간탄하,3,ㄱ
1166,간탐하,9,ㄱ
1167,간택되,28,ㄱ
1168,간택하,3,ㄱ
1169,간통하,3,ㄱ
1170,간특스럽,35,ㄱ
1171,간특하,9,ㄱ
1172,간파되,28,ㄱ
1173,간파하,3,ㄱ
1174,간판하,3,ㄱ
1175,간펜하,9,ㄱ
1176,간편하,9,ㄱ
1177,간편화되,28,ㄱ
1178,간편화하,3,ㄱ
1179,간평하,3,ㄱ
1180,간포되,28,ㄱ
1181,간포하,3,ㄱ
1182,간품하,3,ㄱ
1183,간피,28,ㄱ
1184,간핍하,9,ㄱ
1185,간하,3,ㄱ
1186,간하,9,ㄱ
1187,간할하,9,ㄱ
1188,간항하,9,ㄱ
1189,간핵하,9,ㄱ
1190,간행되,28,ㄱ
1191,간행하,3,ㄱ
1192,간헐하,3,ㄱ
1193,간험하,9,ㄱ
1194,간호하,3,ㄱ
1195,간혼작하,3,ㄱ
1196,간혼질하,3,ㄱ
1197,간혼하,3,ㄱ
1198,간화하,3,ㄱ
1199,간활하,9,ㄱ
1200,간회하,3,ㄱ
1201,간후작하,3,ㄱ
1202,간휼하,9,ㄱ
1203,간흉하,9,ㄱ
1204,간힐하,9,ㄱ
1205,갇히,28,ㄱ
1206,갈,15,ㄱ
1207,갈갈거리,28,ㄱ
1208,갈갈대,28,ㄱ
1209,갈갈이하,3,ㄱ
1210,갈갈하,3,ㄱ
1211,갈강갈강하,3,ㄱ
1212,갈강거리,28,ㄱ
1213,갈강대,28,ㄱ
1214,갈개질하,3,ㄱ
1215,갈갬질하,3,ㄱ
1216,갈걍갈걍하,9,ㄱ
1217,갈거둠하,3,ㄱ
1218,갈걷이하,3,ㄱ
1219,갈겨먹,18,ㄱ
1220,갈겨쓰,30,ㄱ
1221,갈고닦,17,ㄱ
1222,갈고리질하,3,ㄱ
1223,갈골하,9,ㄱ
1224,갈구하,3,ㄱ
1225,갈그랑갈그랑하,3,ㄱ
1226,갈그랑거리,28,ㄱ
1227,갈그랑대,28,ㄱ
1228,갈그랑하,3,ㄱ
1229,갈근갈근하,3,ㄱ
1230,갈근거리,28,ㄱ
1231,갈근굴하,9,ㄱ
1232,갈근대,28,ㄱ
1233,갈급령나,27,ㄱ
1234,갈급하,9,ㄱ
1235,갈기,28,ㄱ
1236,갈깃갈깃하,3,ㄱ
1237,갈깃거리,28,ㄱ
1238,갈깃대,28,ㄱ
1239,갈깃하,3,ㄱ
1240,갈닦,17,ㄱ
1241,갈도하,3,ㄱ
1242,갈등하,3,ㄱ
1243,갈라내,28,ㄱ
1244,갈라놓,17,ㄱ
1245,갈라땋,17,ㄱ
1246,갈라붙이,28,ㄱ
1247,갈라서,28,ㄱ
1248,갈라지,28,ㄱ
1249,갈람하,9,ㄱ
1250,갈래,28,ㄱ
1251,갈력하,3,ㄱ
1252,갈릉스럽,35,ㄱ
1253,갈리,28,ㄱ
1254,갈마들,16,ㄱ
1255,갈마들이,28,ㄱ
1256,갈마들이하,3,ㄱ
1257,갈마보,27,ㄱ
1258,갈마쥐,28,ㄱ
1259,갈망하,3,ㄱ
1260,갈매화되,28,ㄱ
1261,갈무리되,28,ㄱ
1262,갈무리하,3,ㄱ
1263,갈문하,3,ㄱ
1264,갈묻이하,3,ㄱ
1265,갈바래,28,ㄱ
1266,갈변하,3,ㄱ
1267,갈보질하,3,ㄱ
1268,갈부수,28,ㄱ
1269,갈붙이,28,ㄱ
1270,갈사하,3,ㄱ
1271,갈서,28,ㄱ
1272,갈세하,3,ㄱ
1273,갈시하,3,ㄱ
1274,갈신거리,28,ㄱ
1275,갈신대,28,ㄱ
1276,갈신스럽,35,ㄱ
1277,갈싸하,3,ㄱ
1278,갈쌍갈쌍하,3,ㄱ
1279,갈쌍갈쌍하,9,ㄱ
1280,갈쌍거리,28,ㄱ
1281,갈쌍대,28,ㄱ
1282,갈쌍하,3,ㄱ
1283,갈쌍하,9,ㄱ
1284,갈씬갈씬하,3,ㄱ
1285,갈씬거리,28,ㄱ
1286,갈씬대,28,ㄱ
1287,갈씬스럽,35,ㄱ
1288,갈씬하,3,ㄱ
1289,갈아대,28,ㄱ
1290,갈아들,16,ㄱ
1291,갈아들이,28,ㄱ
1292,갈아매,28,ㄱ
1293,갈아먹,18,ㄱ
1294,갈아붙이,28,ㄱ
1295,갈아서,28,ㄱ
1296,갈아세우,28,ㄱ
1297,갈아엎,18,ㄱ
1298,갈아입,18,ㄱ
1299,갈아입히,28,ㄱ
1300,갈아주,28,ㄱ
1301,갈아타,27,ㄱ
1302,갈앉,17,ㄱ
1303,갈앉히,28,ㄱ
1304,갈앙하,3,ㄱ
1305,갈애하,3,ㄱ
1306,갈왕하,9,ㄱ
1307,갈음질하,3,ㄱ
1308,갈음하,3,ㄱ
1309,갈이질하,3,ㄱ
1310,갈이하,3,ㄱ
1311,갈일하,3,ㄱ
1312,갈장하,3,ㄱ
1313,갈족하,9,ㄱ
1314,갈진하,3,ㄱ
1315,갈쭉하,9,ㄱ
1316,갈채하,3,ㄱ
1317,갈추수하,3,ㄱ
1318,갈충보국하,3,ㄱ
1319,갈취하,3,ㄱ
1320,갈치,28,ㄱ
1321,갈쿠랑하,9,ㄱ
1322,갈퀴,28,ㄱ
1323,갈퀴지,28,ㄱ
1324,갈퀴지,43,ㄱ
1325,갈퀴질하,3,ㄱ
1326,갈파하,3,ㄱ
1327,갈팡거리,28,ㄱ
1328,갈팡대,28,ㄱ
1329,갈팡질팡하,3,ㄱ
1330,갈풀하,3,ㄱ
1331,갈하,3,ㄱ
1332,갈하,9,ㄱ
1333,갈환하,3,ㄱ
1334,갉,17,ㄱ
1335,갉아당기,28,ㄱ
1336,갉아먹,18,ㄱ
1337,갉이질하,3,ㄱ
1338,갉작갉작하,3,ㄱ
1339,갉작거리,28,ㄱ
1340,갉작대,28,ㄱ
1341,갉죽갉죽하,3,ㄱ
1342,갉죽거리,28,ㄱ
1343,갉죽대,28,ㄱ
1344,갉히,28,ㄱ
1345,감,17,ㄱ
1346,감,32,ㄱ
1347,감가무리하,9,ㄱ
1348,감가하,3,ㄱ
1349,감가하,9,ㄱ
1350,감각되,28,ㄱ
1351,감각하,3,ㄱ
1352,감감하,3,ㄱ
1353,감감하,9,ㄱ
1354,감개무량하,9,ㄱ
1355,감개하,3,ㄱ
1356,감검하,3,ㄱ
1357,감겨들,16,ㄱ
1358,감격무지하,9,ㄱ
1359,감격스럽,35,ㄱ
1360,감격하,3,ㄱ
1361,감결되,28,ㄱ
1362,감결하,3,ㄱ
1363,감경되,28,ㄱ
1364,감경하,3,ㄱ
1365,감계하,3,ㄱ
1366,감고하,3,ㄱ
1367,감과하,3,ㄱ
1368,감관하,3,ㄱ
1369,감광되,28,ㄱ
1370,감광하,3,ㄱ
1371,감교되,28,ㄱ
1372,감교하,3,ㄱ
1373,감구하,3,ㄱ
1374,감군하,3,ㄱ
1375,감궂,44,ㄱ
1376,감금되,28,ㄱ
1377,감금하,3,ㄱ
1378,감급되,28,ㄱ
1379,감급하,3,ㄱ
1380,감기,28,ㄱ
1381,감기하,3,ㄱ
1382,감낙하,3,ㄱ
1383,감납하,3,ㄱ
1384,감내,28,ㄱ
1385,감내하,3,ㄱ
1386,감념하,3,ㄱ
1387,감노랗,37,ㄱ
1388,감노르,13,ㄱ
1389,감농하,3,ㄱ
1390,감능하,9,ㄱ
1391,감단되,28,ㄱ
1392,감단하,3,ㄱ
1393,감당하,3,ㄱ
1394,감대하,3,ㄱ
1395,감도되,28,ㄱ
1396,감도하,3,ㄱ
1397,감독하,3,ㄱ
1398,감돌,15,ㄱ
1399,감돌고르기하,3,ㄱ
1400,감돌아들,16,ㄱ
1401,감돌아치,28,ㄱ
1402,감동스럽,35,ㄱ
1403,감동하,3,ㄱ
1404,감득되,28,ㄱ
1405,감득하,3,ㄱ
1406,감등되,28,ㄱ
1407,감등하,3,ㄱ
1408,감때사납,35,ㄱ
1409,감때세,33,ㄱ
1410,감때스럽,35,ㄱ
1411,감뛰,28,ㄱ
1412,감락하,3,ㄱ
1413,감란하,3,ㄱ
1414,감람하,9,ㄱ
1415,감량하,3,ㄱ
1416,감력하,3,ㄱ
1417,감렬하,9,ㄱ
1418,감록하,3,ㄱ
1419,감률하,3,ㄱ
1420,감리되,28,ㄱ
1421,감리하,3,ㄱ
1422,감림하,3,ㄱ
1423,감마하,3,ㄱ
1424,감막감막하,3,ㄱ
1425,감면되,28,ㄱ
1426,감면하,3,ㄱ
1427,감명되,28,ㄱ
1428,감명하,3,ㄱ
1429,감모하,3,ㄱ
1430,감문하,3,ㄱ
1431,감뭇하,9,ㄱ
1432,감미롭,35,ㄱ
1433,감미하,9,ㄱ
1434,감발하,3,ㄱ
1435,감방되,28,ㄱ
1436,감방하,3,ㄱ
1437,감배하,3,ㄱ
1438,감범하,3,ㄱ
1439,감별되,28,ㄱ
1440,감별하,3,ㄱ
1441,감보하,3,ㄱ
1442,감복하,3,ㄱ
1443,감봉되,28,ㄱ
1444,감봉하,3,ㄱ
1445,감부하,3,ㄱ
1446,감분하,3,ㄱ
1447,감빨,15,ㄱ
1448,감빨리,28,ㄱ
1449,감사납,35,ㄱ
1450,감사되,28,ㄱ
1451,감사무지하,9,ㄱ
1452,감사하,3,ㄱ
1453,감사하,9,ㄱ
1454,감삭되,28,ㄱ
1455,감삭하,3,ㄱ
1456,감산하,3,ㄱ
1457,감산하,9,ㄱ
1458,감상감상하,3,ㄱ
1459,감상되,28,ㄱ
1460,감상하,3,ㄱ
1461,감상화기하,3,ㄱ
1462,감색되,28,ㄱ
1463,감색하,3,ㄱ
1464,감생하,3,ㄱ
1465,감선하,3,ㄱ
1466,감성하,3,ㄱ
1467,감성화되,28,ㄱ
1468,감성화하,3,ㄱ
1469,감세되,28,ㄱ
1470,감세하,3,ㄱ
1471,감소되,28,ㄱ
1472,감소하,3,ㄱ
1473,감속되,28,ㄱ
1474,감속하,3,ㄱ
1475,감손되,28,ㄱ
1476,감손하,3,ㄱ
1477,감송되,28,ㄱ
1478,감송하,3,ㄱ
1479,감쇄되,28,ㄱ
1480,감쇄하,3,ㄱ
1481,감쇠하,3,ㄱ
1482,감수기책하,3,ㄱ
1483,감수되,28,ㄱ
1484,감수하,3,ㄱ
1485,감숭감숭하,9,ㄱ
1486,감숭하,9,ㄱ
1487,감스레하,9,ㄱ
1488,감승하,3,ㄱ
1489,감시되,28,ㄱ
1490,감시하,3,ㄱ
1491,감식되,28,ㄱ
1492,감식하,3,ㄱ
1493,감실감실하,3,ㄱ
1494,감실감실하,9,ㄱ
1495,감실거리,28,ㄱ
1496,감실대,28,ㄱ
1497,감심스럽,35,ㄱ
1498,감심하,3,ㄱ
1499,감싯감싯하,9,ㄱ
1500,감싯하,9,ㄱ
1501,감싸,27,ㄱ
1502,감싸고돌,15,ㄱ
1503,감싸이,28,ㄱ
1504,감씹,18,ㄱ
1505,감아시침하,3,ㄱ
1506,감아올리,28,ㄱ
1507,감아쥐,28,ㄱ
1508,감안되,28,ㄱ
1509,감안하,3,ㄱ
1510,감암하,9,ㄱ
1511,감압하,3,ㄱ
1512,감액되,28,ㄱ
1513,감액하,3,ㄱ
1514,감어하,3,ㄱ
1515,감에하,3,ㄱ
1516,감역하,3,ㄱ
1517,감연하,9,ㄱ
1518,감열하,3,ㄱ
1519,감염되,28,ㄱ
1520,감염하,3,ㄱ
1521,감오하,3,ㄱ
1522,감옥살이하,3,ㄱ
1523,감와하,3,ㄱ
1524,감용하,9,ㄱ
1525,감원되,28,ㄱ
1526,감원하,3,ㄱ
1527,감위하,3,ㄱ
1528,감유하,3,ㄱ
1529,감은부복하,3,ㄱ
1530,감은하,3,ㄱ
1531,감음하,3,ㄱ
1532,감읍하,3,ㄱ
1533,감응되,28,ㄱ
1534,감응하,3,ㄱ
1535,감이수통하,3,ㄱ
1536,감이하,3,ㄱ
1537,감익되,28,ㄱ
1538,감익하,3,ㄱ
1539,감인하,3,ㄱ
1540,감입하,3,ㄱ
1541,감자하,3,ㄱ
1542,감작감작하,9,ㄱ
1543,감작하,3,ㄱ
1544,감잡히,28,ㄱ
1545,감장하,3,ㄱ
1546,감적하,3,ㄱ
1547,감전되,28,ㄱ
1548,감전사하,3,ㄱ
1549,감전하,3,ㄱ
1550,감점되,28,ㄱ
1551,감점하,3,ㄱ
1552,감정되,28,ㄱ
1553,감정풀이하,3,ㄱ
1554,감정하,3,ㄱ
1555,감정화되,28,ㄱ
1556,감정화하,3,ㄱ
1557,감제되,28,ㄱ
1558,감제하,3,ㄱ
1559,감조되,28,ㄱ
1560,감조하,3,ㄱ
1561,감죄되,28,ㄱ
1562,감죄하,3,ㄱ
1563,감주하,3,ㄱ
1564,감지덕지하,3,ㄱ
1565,감지되,28,ㄱ
1566,감지우감하,3,ㄱ
1567,감지하,3,ㄱ
1568,감직하,9,ㄱ
1569,감진하,3,ㄱ
1570,감질나,42,ㄱ
1571,감질내,28,ㄱ
1572,감질하,3,ㄱ
1573,감쪼으,29,ㄱ
1574,감쪽같,32,ㄱ
1575,감차하,3,ㄱ
1576,감찰하,3,ㄱ
1577,감참하,3,ㄱ
1578,감참하,9,ㄱ
1579,감창하,3,ㄱ
1580,감창하,9,ㄱ
1581,감채하,3,ㄱ
1582,감처되,28,ㄱ
1583,감처하,3,ㄱ
1584,감척되,28,ㄱ
1585,감척하,3,ㄱ
1586,감천하,3,ㄱ
1587,감청하,3,ㄱ
1588,감체하,3,ㄱ
1589,감쳐물,16,ㄱ
1590,감촉되,28,ㄱ
1591,감촉하,3,ㄱ
1592,감추,28,ㄱ
1593,감축되,28,ㄱ
1594,감축하,3,ㄱ
1595,감출하,3,ㄱ
1596,감취하,3,ㄱ
1597,감치,28,ㄱ
1598,감치하,3,ㄱ
1599,감침질하,3,ㄱ
1600,감탄고토하,3,ㄱ
1601,감탄스럽,35,ㄱ
1602,감탄하,3,ㄱ
1603,감탕질하,3,ㄱ
1604,감태같,32,ㄱ
1605,감통하,3,ㄱ
1606,감퇴되,28,ㄱ
1607,감퇴하,3,ㄱ
1608,감투거리하,3,ㄱ
1609,감투하,3,ㄱ
1610,감파랗,37,ㄱ
1611,감파래지,28,ㄱ
1612,감파르,13,ㄱ
1613,감파르잡잡하,9,ㄱ
1614,감파르족족하,9,ㄱ
1615,감판하,3,ㄱ
1616,감패하,3,ㄱ
1617,감편하,3,ㄱ
1618,감표하,3,ㄱ
1619,감푸르잡잡하,9,ㄱ
1620,감풀,41,ㄱ
1621,감필하,3,ㄱ
1622,감하,3,ㄱ
1623,감하되,28,ㄱ
1624,감하하,3,ㄱ
1625,감한하,3,ㄱ
1626,감합되,28,ㄱ
1627,감합하,3,ㄱ
1628,감행되,28,ㄱ
1629,감행하,3,ㄱ
1630,감형되,28,ㄱ
1631,감형하,3,ㄱ
1632,감호되,28,ㄱ
1633,감호하,3,ㄱ
1634,감화되,28,ㄱ
1635,감화하,3,ㄱ
1636,감회하,3,ㄱ
1637,감획하,3,ㄱ
1638,감희하,3,ㄱ
1639,감희하,9,ㄱ
1640,갑갑궁금하,9,ㄱ
1641,갑갑하,9,ㄱ
1642,갑론을박하,3,ㄱ
1643,갑배하,3,ㄱ
1644,갑북하,9,ㄱ
1645,갑삭갑삭하,3,ㄱ
1646,갑삭갑삭하,9,ㄱ
1647,갑삭거리,28,ㄱ
1648,갑삭대,28,ㄱ
1649,갑삭하,9,ㄱ
1650,갑석하,9,ㄱ
1651,갑숙하,9,ㄱ
1652,갑순하,9,ㄱ
1653,갑시,28,ㄱ
1654,갑신갑신하,3,ㄱ
1655,갑신거리,28,ㄱ
1656,갑신대,28,ㄱ
1657,갑신하,9,ㄱ
1658,갑이별하,3,ㄱ
1659,갑작스럽,35,ㄱ
1660,갑치,28,ㄱ
1661,갑탁하,3,ㄱ
1662,값가,27,ㄱ
1663,값나,27,ㄱ
1664,값나가,27,ㄱ
1665,값비싸,42,ㄱ
1666,값싸,42,ㄱ
1667,값없,7,ㄱ
1668,값있,1,ㄱ
1669,값지,43,ㄱ
1670,값하,3,ㄱ
1671,갓두루마기하,3,ㄱ
1672,갓망건하,3,ㄱ
1673,갓모자갈이하,3,ㄱ
1674,갓싸개하,3,ㄱ
1675,갓창옷하,3,ㄱ
1676,강가무리하,9,ㄱ
1677,강가하,3,ㄱ
1678,강간하,3,ㄱ
1679,강강하,9,ㄱ
1680,강개무량하,9,ㄱ
1681,강개하,9,ㄱ
1682,강건하,9,ㄱ
1683,강겁하,3,ㄱ
1684,강격하,3,ㄱ
1685,강견하,9,ㄱ
1686,강경하,3,ㄱ
1687,강경하,9,ㄱ
1688,강경화되,28,ㄱ
1689,강경화하,3,ㄱ
1690,강계되,28,ㄱ
1691,강계하,3,ㄱ
1692,강고무비하,9,ㄱ
1693,강고하,9,ㄱ
1694,강공하,3,ㄱ
1695,강과하,9,ㄱ
1696,강관하,3,ㄱ
1697,강구되,28,ㄱ
1698,강구하,3,ㄱ
1699,강권하,3,ㄱ
1700,강근하,9,ㄱ
1701,강급되,28,ㄱ
1702,강급법계하,3,ㄱ
1703,강급하,3,ㄱ
1704,강기숙정하,3,ㄱ
1705,강기침하,3,ㄱ
1706,강기하,3,ㄱ
1707,강남화하,3,ㄱ
1708,강녕하,9,ㄱ
1709,강다짐하,3,ㄱ
1710,강단지,43,ㄱ
1711,강단하,3,ㄱ
1712,강담하,3,ㄱ
1713,강담하,9,ㄱ
1714,강대하,3,ㄱ
1715,강대하,9,ㄱ
1716,강도질하,3,ㄱ
1717,강도하,3,ㄱ
1718,강독하,3,ㄱ
1719,강동강동하,3,ㄱ
1720,강동거리,28,ㄱ
1721,강동대,28,ㄱ
1722,강동하,9,ㄱ
1723,강둥거리,28,ㄱ
1724,강둥하,9,ㄱ
1725,강등되,28,ㄱ
1726,강등하,3,ㄱ
1727,강똥강똥하,3,ㄱ
1728,강똥거리,28,ㄱ
1729,강똥대,28,ㄱ
1730,강뚱강뚱하,3,ㄱ
1731,강뚱거리,28,ㄱ
1732,강뚱대,28,ㄱ
1733,강락하,9,ㄱ
1734,강려하,9,ㄱ
1735,강력하,9,ㄱ
1736,강렬스럽,35,ㄱ
1737,강렬하,9,ㄱ
1738,강령하,3,ㄱ
1739,강론되,28,ㄱ
1740,강론하,3,ㄱ
1741,강림하,3,ㄱ
1742,강립되,28,ㄱ
1743,강립하,3,ㄱ
1744,강마르,45,ㄱ
1745,강마하,3,ㄱ
1746,강말질하,3,ㄱ
1747,강매되,28,ㄱ
1748,강매하,3,ㄱ
1749,강맹하,9,ㄱ
1750,강명되,28,ㄱ
1751,강명렴직하,9,ㄱ
1752,강명하,3,ㄱ
1753,강명하,9,ㄱ
1754,강무하,3,ㄱ
1755,강박하,3,ㄱ
1756,강박하,9,ㄱ
1757,강반하,3,ㄱ
1758,강발하,3,ㄱ
1759,강밭,32,ㄱ
1760,강범이하,9,ㄱ
1761,강변하,3,ㄱ
1762,강변하,9,ㄱ
1763,강보하,3,ㄱ
1764,강복하,3,ㄱ
1765,강복하,9,ㄱ
1766,강본복하,3,ㄱ
1767,강봉되,28,ㄱ
1768,강봉하,3,ㄱ
1769,강부하,3,ㄱ
1770,강상하,3,ㄱ
1771,강샘하,3,ㄱ
1772,강생되,28,ㄱ
1773,강생하,3,ㄱ
1774,강서하,3,ㄱ
1775,강석하,3,ㄱ
1776,강설되,28,ㄱ
1777,강설하,3,ㄱ
1778,강성하,9,ㄱ
1779,강세되,28,ㄱ
1780,강세하,3,ㄱ
1781,강소하,3,ㄱ
1782,강속부절하,3,ㄱ
1783,강송되,28,ㄱ
1784,강송하,3,ㄱ
1785,강쇄되,28,ㄱ
1786,강쇄하,3,ㄱ
1787,강쇠되,28,ㄱ
1788,강쇠하,3,ㄱ
1789,강수되,28,ㄱ
1790,강수하,3,ㄱ
1791,강술되,28,ㄱ
1792,강술하,3,ㄱ
1793,강슛하,3,ㄱ
1794,강습하,3,ㄱ
1795,강식하,3,ㄱ
1796,강식하,9,ㄱ
1797,강신굿하,3,ㄱ
1798,강신하,3,ㄱ
1799,강악하,9,ㄱ
1800,강압되,28,ㄱ
1801,강압하,3,ㄱ
1802,강약부동하,9,ㄱ
1803,강어하,3,ㄱ
1804,강연하,3,ㄱ
1805,강열되,28,ㄱ
1806,강열하,3,ㄱ
1807,강예하,9,ㄱ
